CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,M1_Wildcard,M1_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,2.00,0,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,77.78,77.78,80.95,80.95,,,,,,
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200425,2.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,57.41,57.41,66.67,66.67,,,,,,
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,72.22,72.22,77.38,77.38,,,62.12,62.12,,
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200425,2.00,1,,0.00,,,2.00,1,,4.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,40.74,40.74,39.29,39.29,,,36.36,36.36,,
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200425,2.00,1,,2.00,1,,2.00,1,,2.00,1,,0.00,,,1.00,1,,2.00,1,,2.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,62.96,62.96,71.43,71.43,,,54.55,54.55,,
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200425,2.00,1,,0.00,,,2.00,1,,3.00,1,,1.00,1,"It was determined that the collective public transport should not operate exceeding the capacity of seated passengers.    https://web.archive.org/web/20200505144104/http://dom.manaus.am.gov.br/pdf/2020/abril/DOM%204823%2022.04.2020%20CAD%201.pdf",1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,47.22,47.22,55.95,55.95,,,41.67,41.67,,
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200425,3.00,1,,0.00,,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,56.48,56.48,57.14,57.14,,,,,,
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200425,3.00,1,,2.00,1,,2.00,1,,3.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,58.33,58.33,70.24,70.24,,,,,,
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,0.00,,,0.00,,,1.00,1,,2.00,0,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,52.78,52.78,63.10,63.10,,,46.21,46.21,,
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200425,2.00,1,,2.00,1,,2.00,1,,4,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,57.41,57.41,66.67,66.67,,,50.00,50.00,,
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200425,3.00,1,,3.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,64.81,64.81,73.81,73.81,,,56.06,56.06,,
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,3.00,1,,1.00,1,,2.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,3.00,,,,,,,,,,,,73.15,73.15,77.38,77.38,,,68.94,68.94,,
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200425,3.00,1,,2.00,0,,2.00,1,,4.00,1,,1.00,0,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,70.37,70.37,72.62,72.62,,,,,,
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200425,2.00,1,,2.00,1,,2.00,1,,0.00,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,46.30,46.30,66.67,66.67,,,,,,
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,3.00,1,,2.00,0,,2.00,0,,2.00,1,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,79.63,79.63,84.52,84.52,,,,,,
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200425,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,52.78,52.78,60.71,60.71,,,,,,
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,0.00,,,0.00,,,1.00,1,,2.00,1,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,61.11,61.11,75.00,75.00,,,,,,
Brazil,BRA,Alagoas,BR_AL,Maceio,BR_2704302,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,"Stay-at-home recommendations are still valid.    https://web.archive.org/web/20200521150721/http://www.maceio.al.gov.br/2020/03/rui-palmeira-anuncia-prorrogacao-de-medidas-para-enfrentamento-ao-covid-19/",0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Parana,BR_PR,Curitiba,BR_4106902,20200425,,,,,,,,,,,,,0.00,,,1.00,1,,0.00,,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,63.89,63.89,67.86,67.86,,,,,,
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,0,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,63.89,63.89,63.10,63.10,,,,,,
Brazil,BRA,Maranhao,BR_MA,Sao Luis,BR_2111300,20200425,,,,,,,,,,,,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200425,2.00,1,,0.00,,,2.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,36.11,36.11,50.00,50.00,,,,,,
Brazil,BRA,Mato Grosso do Sul,BR_MS,Campo Grande,BR_5002704,20200425,,,,,,,,,,,,,1.00,1,,2.00,1,,2.00,1,"Campo Grande's intercity bus station is reopening with restrictions. Inter-city transport, for instance, should not operate exceeding fifty percent of vehicle capacity.    https://web.archive.org/web/20200516213128/http://www.campogrande.ms.gov.br/cgnoticias/noticias/com-medidas-de-seguranca-rodoviaria-volta-a-abrir-para-viagens-intermunicipais/",0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,0,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,61.11,61.11,69.05,69.05,,,,,,
Brazil,BRA,Espirito Santo,BR_ES,Vitoria,BR_3205309,20200425,,,,,,,,,,,,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,3.00,1,,1.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,69.44,69.44,77.38,77.38,,,,,,
Brazil,BRA,Minas Gerais,BR_MG,Belo Horizonte,BR_3106200,20200425,2.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,51.85,51.85,57.14,57.14,,,,,,
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200425,3.00,1,,3.00,1,,2.00,1,,4.00,1,,2.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,81.48,81.48,85.71,85.71,,,,,,
Brazil,BRA,Santa Catarina,BR_SC,Florianopolis,BR_4205407,20200425,,,,,,,,,,,,,2.00,1,,1.00,1,,0.00,,,,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Acre,BR_AC,Rio Branco,BR_1200401,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200425,2.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,1,,3.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,71.30,71.30,75.00,75.00,,,,,,
Brazil,BRA,Para,BR_PA,Belem,BR_1501402,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,75.00,75.00,80.95,80.95,,,,,,
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200425,3.00,1,,2.00,0,,2.00,0,,0.00,,,0.00,,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,53.70,53.70,63.10,63.10,,,,,,
Brazil,BRA,Paraiba,BR_PB,Joao Pessoa,BR_2507507,20200425,,,,,,,,,,,,,2.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,63.89,63.89,73.81,73.81,,,,,,
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,55.56,55.56,60.71,60.71,,,,,,
Brazil,BRA,Piaui,BR_PI,Teresina,BR_2211001,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,Palmas,BR_1721000,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200425,3.00,1,,0.00,,,0.00,,,4.00,1,,1.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,53.70,53.70,66.67,66.67,,,,,,
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200425,3.00,1,,2.00,1,"http://sergipecontraocoronavirus.net.br",2.00,1,,0.00,,,1.00,1,,1.00,1,,2.00,1,,3.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,69.44,69.44,88.10,88.10,,,,,,
Brazil,BRA,Sergipe,BR_SE,Aracaju,BR_2800308,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Roraima,BR_RR,Boa Vista,BR_1400100,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Roraima,BR_RR,State government,STATE_GOV,20200425,3.00,1,,3.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,73.15,73.15,75.00,75.00,,,,,,
Brazil,BRA,Rondonia,BR_RO,Porto Velho,BR_1100205,20200425,,,,,,,2.00,0,,,,,0.00,,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Rondonia,BR_RO,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,58.33,58.33,64.29,64.29,,,,,,
Brazil,BRA,Amapa,BR_AP,Macapa,BR_1600303,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Amapa,BR_AP,State government,STATE_GOV,20200425,3.00,1,,3.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,0.00,,"Period of suspension expired.",0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,64.81,64.81,73.81,73.81,,,,,,
Brazil,BRA,Rio Grande do Norte,BR_RN,State government,STATE_GOV,20200425,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,1,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,69.44,69.44,75.00,75.00,,,,,,
Brazil,BRA,Rio Grande do Norte,BR_RN,Natal,BR_2408102,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Mato Grosso,BR_MT,State government,STATE_GOV,20200425,3.00,1,,2.00,0,,0.00,,,0.00,,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,31.48,31.48,42.86,42.86,,,,,,
Brazil,BRA,Mato Grosso,BR_MT,Cuiaba,BR_5103403,20200425,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Ceara,BR_CE,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,4.00,1,,2.00,0,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,77.78,77.78,80.95,80.95,,,,,,
Brazil,BRA,Ceara,BR_CE,Fortaleza,BR_2304400,20200426,2.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,57.41,57.41,66.67,66.67,,,,,,
Brazil,BRA,Goias,BR_GO,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,72.22,72.22,77.38,77.38,,,62.12,62.12,,
Brazil,BRA,Goias,BR_GO,Goiania,BR_5208707,20200426,2.00,1,,0.00,,,2.00,1,,4.00,1,,0.00,,,0.00,,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,40.74,40.74,39.29,39.29,,,36.36,36.36,,
Brazil,BRA,Amazonas,BR_AM,State government,STATE_GOV,20200426,2.00,1,,2.00,1,,2.00,1,,2.00,1,,0.00,,,1.00,1,,2.00,1,,2.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,62.96,62.96,71.43,71.43,,,54.55,54.55,,
Brazil,BRA,Amazonas,BR_AM,Manaus,BR_1302603,20200426,2.00,1,,0.00,,,2.00,1,,3.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,47.22,47.22,55.95,55.95,,,41.67,41.67,,
Brazil,BRA,Bahia,BR_BA,State government,STATE_GOV,20200426,3.00,1,,0.00,,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,56.48,56.48,57.14,57.14,,,,,,
Brazil,BRA,Bahia,BR_BA,Salvador,BR_2927408,20200426,3.00,1,,2.00,1,,2.00,1,,3.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,58.33,58.33,70.24,70.24,,,,,,
Brazil,BRA,Sao Paulo,BR_SP,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,0.00,,,0.00,,,1.00,1,,2.00,0,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,52.78,52.78,63.10,63.10,,,46.21,46.21,,
Brazil,BRA,Sao Paulo,BR_SP,Sao Paulo,BR_3550308,20200426,2.00,1,,2.00,1,,2.00,1,,4,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,57.41,57.41,66.67,66.67,,,50.00,50.00,,
Brazil,BRA,Rio Grande do Sul,BR_RS,Porto Alegre,BR_4314902,20200426,3.00,1,,3.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,1.00,,,,,,,,,,,,64.81,64.81,73.81,73.81,,,56.06,56.06,,
Brazil,BRA,Rio Grande do Sul,BR_RS,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,3.00,1,,1.00,1,,2.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,3.00,,,,,,,,,,,,73.15,73.15,77.38,77.38,,,68.94,68.94,,
Brazil,BRA,Rio de Janeiro,BR_RJ,State government,STATE_GOV,20200426,3.00,1,,2.00,0,,2.00,1,,4.00,1,,1.00,0,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,70.37,70.37,72.62,72.62,,,,,,
Brazil,BRA,Rio de Janeiro,BR_RJ,Rio de Janeiro,BR_3304557,20200426,2.00,1,,2.00,1,,2.00,1,,0.00,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,46.30,46.30,66.67,66.67,,,,,,
Brazil,BRA,Pernambuco,BR_PE,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,3.00,1,,2.00,0,,2.00,0,,2.00,1,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,79.63,79.63,84.52,84.52,,,,,,
Brazil,BRA,Pernambuco,BR_PE,Recife,BR_2611606,20200426,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,52.78,52.78,60.71,60.71,,,,,,
Brazil,BRA,Alagoas,BR_AL,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,0.00,,,0.00,,,1.00,1,,2.00,1,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,61.11,61.11,75.00,75.00,,,,,,
Brazil,BRA,Alagoas,BR_AL,Maceio,BR_2704302,20200426,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Parana,BR_PR,Curitiba,BR_4106902,20200426,,,,,,,,,,,,,0.00,,,1.00,1,,0.00,,,2.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Parana,BR_PR,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,3.00,1,,0.00,,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,63.89,63.89,67.86,67.86,,,,,,
Brazil,BRA,Maranhao,BR_MA,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,0,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,63.89,63.89,63.10,63.10,,,,,,
Brazil,BRA,Maranhao,BR_MA,Sao Luis,BR_2111300,20200426,,,,,,,,,,,,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Mato Grosso do Sul,BR_MS,State government,STATE_GOV,20200426,2.00,1,,0.00,,,2.00,1,,0.00,,,0.00,,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,36.11,36.11,50.00,50.00,,,,,,
Brazil,BRA,Mato Grosso do Sul,BR_MS,Campo Grande,BR_5002704,20200426,,,,,,,,,,,,,1.00,1,,2.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Espirito Santo,BR_ES,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,0,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,61.11,61.11,69.05,69.05,,,,,,
Brazil,BRA,Espirito Santo,BR_ES,Vitoria,BR_3205309,20200426,,,,,,,,,,,,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Minas Gerais,BR_MG,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,3.00,1,,1.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,69.44,69.44,77.38,77.38,,,,,,
Brazil,BRA,Minas Gerais,BR_MG,Belo Horizonte,BR_3106200,20200426,2.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,51.85,51.85,57.14,57.14,,,,,,
Brazil,BRA,Santa Catarina,BR_SC,State government,STATE_GOV,20200426,3.00,1,,3.00,1,,2.00,1,,4.00,1,,2.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,81.48,81.48,85.71,85.71,,,,,,
Brazil,BRA,Santa Catarina,BR_SC,Florianopolis,BR_4205407,20200426,,,,,,,,,,,,,2.00,1,,1.00,1,,0.00,,,,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Acre,BR_AC,Rio Branco,BR_1200401,20200426,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Acre,BR_AC,State government,STATE_GOV,20200426,2.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,2.00,1,,3.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,71.30,71.30,75.00,75.00,,,,,,
Brazil,BRA,Para,BR_PA,Belem,BR_1501402,20200426,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Para,BR_PA,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,75.00,75.00,80.95,80.95,,,,,,
Brazil,BRA,Paraiba,BR_PB,State government,STATE_GOV,20200426,3.00,1,,2.00,0,,2.00,0,,0.00,,,0.00,,,1.00,1,,2.00,1,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,53.70,53.70,63.10,63.10,,,,,,
Brazil,BRA,Paraiba,BR_PB,Joao Pessoa,BR_2507507,20200426,,,,,,,,,,,,,2.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Distrito Federal,BR_DF,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,4.00,1,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,63.89,63.89,73.81,73.81,,,,,,
Brazil,BRA,Piaui,BR_PI,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,4.00,1,,0.00,,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,55.56,55.56,60.71,60.71,,,,,,
Brazil,BRA,Piaui,BR_PI,Teresina,BR_2211001,20200426,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,Palmas,BR_1721000,20200426,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Tocantins,BR_TO,State government,STATE_GOV,20200426,3.00,1,,0.00,,,0.00,,,4.00,1,,1.00,1,,1.00,1,,2.00,1,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,53.70,53.70,66.67,66.67,,,,,,
Brazil,BRA,Sergipe,BR_SE,State government,STATE_GOV,20200426,3.00,1,,2.00,1,,2.00,1,,0.00,,,1.00,1,,1.00,1,,2.00,1,,3.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,69.44,69.44,88.10,88.10,,,,,,
Brazil,BRA,Sergipe,BR_SE,Aracaju,BR_2800308,20200426,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,1.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Roraima,BR_RR,Boa Vista,BR_1400100,20200426,,,,,,,,,,,,,1.00,1,,1.00,1,,0.00,,,0.00,,,,,,,,,,,2.00,1,,,,,,,,,,,,,,,,,,,,,,,
